,time,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gravity#mean,android.sensor.gravity#min,android.sensor.gravity#max,android.sensor.gravity#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,android.sensor.step_counter#mean,android.sensor.step_counter#min,android.sensor.step_counter#max,android.sensor.step_counter#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std
46,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
47,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
48,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
49,18.0,10.3012237979,9.20885011928,12.1719373482,0.597003739995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4205065588,66.9699914057,73.8710217119,4.87976532672,10.0,10.0,10.0,0.0
50,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
51,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
52,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
53,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
54,34.0,10.0515115719,9.9658726768,10.1434173764,0.056789087328,0.999436513777,0.998872454043,0.999777106838,0.000361152591294,9.80665027327,9.80664965627,9.80665075718,5.62391400209e-07,0.0463988724623,0.0108309246903,0.126742450452,0.0289711494267,0.0543589960912,0.0333352864434,0.070692563629,0.0163264931515,0.0835146082418,0.0541506965148,0.127486105922,0.0279644540986,192.525312058,192.230049608,192.820574508,0.41756416125,0.957326530693,0.955918905186,0.958672520478,0.00147565099596,0.0,0.0,0.0,0.0,77.2259078705,77.2259078705,77.2259078705,0.0,1.13,1.13,1.13,0.0
55,10.0,9.75582050671,7.96007794162,11.067809424,0.572551002369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0785918412,69.0785918412,69.0785918412,0.415176896203,47.25,47.25,47.25,0.0
56,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
57,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
58,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
59,31.0,10.5093082129,9.88579419991,10.847864156,0.227665946036,0.661451943838,0.657849283666,0.667589785303,0.00534225618759,9.80665058495,9.80665017636,9.80665099353,5.77826449089e-07,0.105287974209,0.0115167552553,0.208452264681,0.0957252137955,0.128040154926,0.00958252003333,0.374253291046,0.152596532442,1.25802202073,0.80219327859,1.69403371102,0.446250351134,173.174130472,173.174130472,173.174130472,0.371203900779,0.9912032769,0.988406388858,0.993746396512,0.00248382554283,0.0,0.0,0.0,0.0,72.483578515,72.483578515,72.483578515,0.0,0.0,0.0,0.0,0.0
60,76.0,10.2740170534,7.67787005652,13.5191200365,0.956096115692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9814252005,65.9814252005,65.9814252005,2.20611006676,6.0,5.5,6.5,0.707106781187
61,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
62,36.0,9.90574364489,9.19613851129,10.559865987,0.263725560657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.2055368883,70.2055368883,70.2055368883,1.1751774594,27.754503,27.754503,27.754503,0.353529348963
63,23.0,9.66689981687,8.74070788635,10.7659704518,0.415069451856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.469167337,66.469167337,66.469167337,0.415176896203,47.25,47.25,47.25,0.0
64,14.0,10.4039003327,5.84040706578,13.410368558,3.1493454498,0.993744507331,0.989000666496,0.997591464397,0.00333046542917,9.80664985056,9.80664985056,9.80664985056,3.5669674417e-07,0.579241709812,0.214024965865,1.21312026769,0.288581958437,0.645446597932,0.136995541526,1.39736995959,0.435630062961,3.76372942751,1.49883403607,5.34056629782,1.79635382718,193.568172101,190.815345791,196.320998411,3.89308430246,0.945210371277,0.933932261411,0.956357772249,0.0087127618353,0.0,0.0,0.0,0.0,80.7882823835,80.7882823835,80.7882823835,0.0,0.0,0.0,0.0,0.0
65,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
66,23.0,9.8660328369,9.4778710486,10.3612416628,0.212640844348,0.690960856084,0.685586951389,0.693920835087,0.00389987153256,9.80664998494,9.80664998494,9.80664998494,4.90449262561e-07,0.0224837329439,0.00656340204933,0.0392362139713,0.00902985876247,0.024109243472,0.017848033147,0.030674413606,0.00380903775519,0.269798560953,0.115123024926,0.351479510924,0.134023334959,93.7820553244,92.6295255071,94.1479271098,0.563709047249,0.726764149584,0.720369116105,0.732274673269,0.00480832073398,0.0,0.0,0.0,0.0,87.2001226446,87.2001226446,87.2001226446,1.18837051302,31.220078,31.220078,31.220078,0.0
67,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
68,10.0,9.95196466483,9.08521046048,10.6914665653,0.420491570843,0.711366530665,0.711267435525,0.711465625806,0.00014014169166,9.80665010832,9.80664961311,9.80665069227,5.45024568272e-07,0.0150040548126,0.00573371642389,0.0340878122595,0.0104592550616,0.017872203304,0.00922078394595,0.0354090895761,0.00790648199211,0.477041433604,0.33783956114,0.59163227767,0.0998316603114,99.2870493026,99.1821067239,99.4641603551,0.122525247141,0.762859235364,0.762299871326,0.763271222754,0.000406266090196,0.0,0.0,0.0,0.0,71.0470174724,70.1138501482,71.9801847965,1.31969788572,0.0,0.0,0.0,0.0
69,21.0,10.0347677954,8.86871087379,10.8241614435,0.400052598056,0.696303757172,0.695122506314,0.698551481728,0.00194743233743,9.80664980207,9.80664980207,9.80664980207,4.90449262561e-07,0.021547301757,0.00647646598133,0.0384629391041,0.00905974623059,0.024641849589,0.0177205448893,0.0349904151364,0.00705866959532,0.538939552724,0.123748641314,1.10245148549,0.452465697491,94.0201668275,93.9420280236,94.0983056314,0.110504956223,0.732303505471,0.730778562813,0.734438542633,0.00155727287459,0.0,0.0,0.0,0.0,87.2001226446,87.2001226446,87.2001226446,1.18837051302,31.220078,31.220078,31.220078,0.0
70,13.0,9.3030419337,9.04899232622,9.82824109008,0.207225971226,0.988954729542,0.988954729542,0.988954729542,0.000457243861881,9.80665131711,9.80665131711,9.80665131711,6.72051699849e-07,0.0798601528152,0.0511289483049,0.154311592523,0.0385426664461,0.0559088850371,0.0155391414222,0.1489320649,0.0392823529444,0.639056638232,0.410626416879,0.867486859585,0.323049117093,146.526705223,145.849774633,147.391626072,0.64539604066,0.957290114612,0.957290114612,0.957290114612,9.71532473281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
72,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
73,47.0,10.1340686741,9.46973362408,10.6606385363,0.413900965879,0.585511223381,0.585511223381,0.585511223381,0.0159831254908,9.80665027437,9.80664977825,9.80665095313,5.09013788632e-07,0.0665686132839,0.014520905587,0.113820982385,0.0359730660551,0.0800775873055,0.0293910224641,0.191635598546,0.0653189419649,1.59570874734,0.898721280423,2.29269621425,0.985689128513,164.301480848,164.301480848,164.301480848,0.0367482791923,0.987160517406,0.984875052475,0.98976924848,0.00200876505455,0.0,0.0,0.0,0.0,75.340147279,75.340147279,75.340147279,0.0,0.0,0.0,0.0,0.0
74,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
75,44.0,9.74763069045,7.878307407,11.2058544093,0.575206109972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0080617231,69.0080617231,69.0080617231,0.828798790087,48.25,48.25,48.25,0.0
76,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555,12.1150128555
77,29.0,9.97487286687,9.8316732639,10.1432316036,0.0701778859476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9026424565,59.7533252985,60.0519596144,0.211166349849,0.0,0.0,0.0,0.0
78,40.0,10.383568591,9.63037419804,10.8338441218,0.339738823036,0.602643743262,0.602643743262,0.602643743262,0.00108209239235,9.80665039895,9.80665039631,9.80665040159,3.7335228575e-09,0.0559062737986,0.0368370024886,0.0979835711638,0.0254293387172,0.0284241571527,0.0161473447445,0.046067021465,0.0156650135187,1.01111676917,1.01111676917,1.01111676917,0.566861674899,166.156111436,165.647583492,166.764533751,0.501105634629,0.988789984461,0.986144640041,0.990064257183,0.00178632676631,0.0,0.0,0.0,0.0,82.7988404614,82.7988404614,82.7988404614,0.0,0.0,0.0,0.0,0.0
79,39.0,10.122576392,9.23638317602,11.132938612,0.464312141906,0.680799810448,0.680736255963,0.680871214858,6.78210279101e-05,9.80665049246,9.80665048972,9.80665049521,3.88201592188e-09,0.0196834542339,0.00915910545743,0.0414285891513,0.0103667899325,0.0201911754562,0.0121863274021,0.0302276738228,0.00684136147655,0.534368344923,0.179857099753,0.894052800149,0.23407257645,78.4373395762,76.4590397139,79.4587929215,1.18904840356,0.63048174942,0.619722326944,0.639788167496,0.0085558460758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.540041,30.540041,30.540041,0.0
80,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369,197.942848369
81,12.0,9.24360477116,9.17763762343,9.38031254933,0.0600689439309,0.993491990102,0.993491990102,0.993491990102,0.000457243861881,9.80665279638,9.80665279638,9.80665279638,6.72051699849e-07,0.0700210777022,0.0288459759384,0.111196179466,0.0582303873465,0.0237099003011,0.00673390865332,0.105407717754,0.0283848701865,0.542947654663,0.479748972655,0.590357171554,0.0569694366941,149.350662092,148.765504331,149.831362566,0.495387269866,0.957662642242,0.957593944522,0.957731339962,9.71532473281e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
